#,Date,Transact. No,Buyer,Seller,Qty,Rate,Amount
11965,2020/03/01,2020030101020590,44,45,500,110.0,55000.0
11967,2020/03/01,2020030101016774,43,16,392,109.0,42728.0
11969,2020/02/27,2020022701033529,38,57,100,111.0,11100.0
11971,2020/02/27,2020022701028041,10,38,390,110.0,42900.0
11973,2020/02/27,2020022701024857,41,52,250,111.0,27750.0
11975,2020/02/27,2020022701018121,58,40,500,112.0,56000.0
11977,2020/02/27,2020022701012227,10,42,65,110.0,7150.0
11979,2020/02/27,2020022701011041,43,57,500,110.0,55000.0
11981,2020/02/27,2020022701008061,43,57,500,110.0,55000.0
11983,2020/02/27,2020022701004277,14,53,51,112.0,5712.0
11985,2020/02/27,2020022701000882,17,26,625,112.0,70000.0
11987,2020/02/26,2020022601029898,54,3,100,111.0,11100.0
11989,2020/02/26,2020022601027412,50,34,16,110.0,1760.0
11991,2020/02/26,2020022601025847,44,7,591,112.0,66192.0
11993,2020/02/26,2020022601022345,43,32,500,113.0,56500.0
11995,2020/02/26,2020022601011264,54,58,600,114.0,68400.0
11997,2020/02/26,2020022601010297,29,52,3475,112.0,389200.0
11999,2020/02/26,2020022601006764,32,17,500,114.0,57000.0
12001,2020/03/02,2020030201016498,45,29,255,106.0,27030.0
12003,2020/03/02,2020030201015388,49,58,100,107.0,10700.0
12005,2020/03/02,2020030201004698,43,5,1365,107.0,146055.0
12007,2020/03/01,2020030101033492,59,8,4715,107.0,504505.0
12009,2020/03/01,2020030101033488,45,8,400,108.0,43200.0
12011,2020/03/01,2020030101033410,38,13,100,109.0,10900.0
12013,2020/03/01,2020030101026495,58,8,50,109.0,5450.0
12015,2020/03/01,2020030101020591,44,8,1000,110.0,110000.0
12017,2020/03/01,2020030101020587,44,16,500,109.0,54500.0
12019,2020/02/27,2020022701033586,10,13,180,110.0,19800.0
12021,2020/02/27,2020022701028093,10,1,19,110.0,2090.0
12023,2020/02/27,2020022701026053,41,36,32,112.0,3584.0
12025,2020/02/27,2020022701018288,10,21,20,110.0,2200.0
12027,2020/02/27,2020022701014208,10,56,100,110.0,11000.0
12029,2020/02/27,2020022701011292,19,10,1000,110.0,110000.0
12031,2020/02/27,2020022701009614,25,33,100,109.0,10900.0
12033,2020/02/27,2020022701004278,54,53,2000,112.0,224000.0
12035,2020/02/27,2020022701002420,19,25,200,114.0,22800.0
12037,2020/02/26,2020022601030258,21,13,250,111.0,27750.0
12039,2020/02/26,2020022601028114,6,14,80,111.0,8880.0
12041,2020/02/26,2020022601026432,44,34,1734,112.0,194208.0
12043,2020/02/26,2020022601024972,29,10,975,112.0,109200.0
12045,2020/02/26,2020022601011265,54,38,200,114.0,22800.0
12047,2020/02/26,2020022601010717,58,52,1100,113.0,124300.0
12049,2020/02/26,2020022601007346,38,17,625,112.0,70000.0
12051,2020/03/02,2020030201016365,58,34,50,107.0,5350.0
12053,2020/03/02,2020030201010639,52,38,150,107.0,16050.0
12055,2020/03/02,2020030201003824,43,5,100,107.0,10700.0
12057,2020/03/01,2020030101033490,59,8,50,108.0,5400.0
12059,2020/03/01,2020030101033486,43,8,100,108.0,10800.0
12061,2020/03/01,2020030101032563,58,13,50,109.0,5450.0
12063,2020/03/01,2020030101024256,56,34,50,109.0,5450.0
12065,2020/03/01,2020030101020589,44,57,3300,110.0,363000.0
12067,2020/03/01,2020030101010518,34,40,250,108.0,27000.0
12069,2020/02/27,2020022701031761,10,57,300,111.0,33300.0
12071,2020/02/27,2020022701028040,6,38,110,111.0,12210.0
12073,2020/02/27,2020022701022658,10,51,30,110.0,3300.0
12075,2020/02/27,2020022701018120,58,8,354,112.0,39648.0
12077,2020/02/27,2020022701012151,43,6,100,111.0,11100.0
12079,2020/02/27,2020022701010014,8,57,1000,110.0,110000.0
12081,2020/02/27,2020022701004356,29,53,54,110.0,5940.0
12083,2020/02/27,2020022701004276,41,53,30,112.0,3360.0
12085,2020/02/27,2020022701000679,48,52,100,113.0,11300.0
12087,2020/02/26,2020022601029897,54,14,75,111.0,8325.0
12089,2020/02/26,2020022601026657,50,5,723,110.0,79530.0
12091,2020/02/26,2020022601025822,44,34,1650,112.0,184800.0
12093,2020/02/26,2020022601012061,54,52,800,114.0,91200.0
12095,2020/02/26,2020022601010975,38,51,500,114.0,57000.0
12097,2020/02/26,2020022601010296,38,52,660,112.0,73920.0
12099,2020/02/26,2020022601005639,39,45,936,114.0,106704.0
12001,2020/02/26,2020022601005188,29,40,25,114.0,2850.0
12003,2020/02/26,2020022601005184,29,22,743,113.0,83959.0
12005,2020/02/26,2020022601004900,38,42,375,112.0,42000.0
12007,2020/02/26,2020022601000273,52,39,650,110.0,71500.0
12009,2020/02/25,2020022501020163,4,52,565,110.0,62150.0
12011,2020/02/25,2020022501019290,45,7,60,108.0,6480.0
12013,2020/02/25,2020022501015977,34,28,150,108.0,16200.0
12015,2020/02/25,2020022501015973,34,28,100,108.0,10800.0
12017,2020/02/25,2020022501014125,54,38,1000,110.0,110000.0
12019,2020/02/25,2020022501010208,38,21,42,114.0,4788.0
12021,2020/02/25,2020022501010163,42,56,10,113.0,1130.0
12023,2020/02/25,2020022501007904,38,25,1000,112.0,112000.0
12025,2020/02/25,2020022501007124,25,52,71,110.0,7810.0
12027,2020/02/24,2020022401028309,58,17,75,109.0,8175.0
12029,2020/02/24,2020022401023669,51,28,10,110.0,1100.0
12031,2020/02/24,2020022401014861,39,18,100,109.0,10900.0
12033,2020/02/23,2020022301027910,41,22,100,109.0,10900.0
12035,2020/02/23,2020022301022814,34,21,100,107.0,10700.0
12037,2020/02/23,2020022301015486,10,38,300,108.0,32400.0
12039,2020/02/23,2020022301015462,40,38,25,109.0,2725.0
12041,2020/02/23,2020022301004985,16,6,100,111.0,11100.0
12043,2020/02/20,2020022001015957,43,45,20,107.0,2140.0
12045,2020/02/20,2020022001015817,43,42,200,108.0,21600.0
12047,2020/02/20,2020022001015813,43,42,100,108.0,10800.0
12049,2020/02/20,2020022001015495,25,5,150,109.0,16350.0
12051,2020/02/26,2020022601005190,29,45,4064,114.0,463296.0
12053,2020/02/26,2020022601005186,29,52,975,114.0,111150.0
12055,2020/02/26,2020022601005182,29,16,1000,113.0,113000.0
12057,2020/02/26,2020022601000539,38,53,1000,112.0,112000.0
12059,2020/02/25,2020022501024169,51,32,1000,110.0,110000.0
12061,2020/02/25,2020022501020014,43,16,300,109.0,32700.0
12063,2020/02/25,2020022501015979,54,28,2000,108.0,216000.0
12065,2020/02/25,2020022501015975,45,28,150,108.0,16200.0
12067,2020/02/25,2020022501014883,54,29,20,110.0,2200.0
12069,2020/02/25,2020022501014074,58,42,300,111.0,33300.0
12071,2020/02/25,2020022501010206,38,56,90,113.0,10170.0
12073,2020/02/25,2020022501008052,38,4,20,112.0,2240.0
12075,2020/02/25,2020022501007902,38,17,500,110.0,55000.0
12077,2020/02/25,2020022501005434,25,45,125,108.0,13500.0
12079,2020/02/24,2020022401023840,51,28,11,110.0,1210.0
12081,2020/02/24,2020022401016837,51,14,130,108.0,14040.0
12083,2020/02/24,2020022401009861,7,50,76,111.0,8436.0
12085,2020/02/23,2020022301026532,51,39,100,109.0,10900.0
12087,2020/02/23,2020022301015488,28,38,2113,108.0,228204.0
12089,2020/02/23,2020022301015464,19,38,170,109.0,18530.0
12091,2020/02/23,2020022301015460,58,38,100,109.0,10900.0
12093,2020/02/20,2020022001017787,52,42,50,109.0,5450.0
12095,2020/02/20,2020022001015819,43,42,500,107.0,53500.0
12097,2020/02/20,2020022001015815,55,42,500,108.0,54000.0
12099,2020/02/20,2020022001015811,51,42,500,109.0,54500.0
12101,2020/02/26,2020022601005189,29,52,975,114.0,111150.0
12103,2020/02/26,2020022601005185,29,52,975,113.0,110175.0
12105,2020/02/26,2020022601005097,38,52,250,112.0,28000.0
12107,2020/02/26,2020022601000538,38,52,275,112.0,30800.0
12109,2020/02/25,2020022501020164,4,32,110,110.0,12100.0
12111,2020/02/25,2020022501019441,17,52,410,110.0,45100.0
12113,2020/02/25,2020022501015978,35,28,100,108.0,10800.0
12115,2020/02/25,2020022501015974,38,28,500,108.0,54000.0
12117,2020/02/25,2020022501014126,45,38,1000,110.0,110000.0
12119,2020/02/25,2020022501011841,54,38,100,112.0,11200.0
12121,2020/02/25,2020022501010205,38,16,792,113.0,89496.0
12123,2020/02/25,2020022501007905,38,4,671,112.0,75152.0
12125,2020/02/25,2020022501007901,38,52,429,110.0,47190.0
12127,2020/02/24,2020022401029322,51,17,125,108.0,13500.0
12129,2020/02/24,2020022401023830,10,14,500,109.0,54500.0
12131,2020/02/24,2020022401016415,51,52,200,109.0,21800.0
12133,2020/02/24,2020022401009686,39,41,30,109.0,3270.0
12135,2020/02/23,2020022301022815,45,21,13,107.0,1391.0
12137,2020/02/23,2020022301015487,32,38,400,108.0,43200.0
12139,2020/02/23,2020022301015463,32,38,500,109.0,54500.0
12141,2020/02/23,2020022301007208,57,14,100,111.0,11100.0
12143,2020/02/20,2020022001017657,52,42,25,109.0,2725.0
12145,2020/02/20,2020022001015818,52,42,50,107.0,5350.0
12147,2020/02/20,2020022001015814,34,42,10,108.0,1080.0
12149,2020/02/20,2020022001015810,25,42,50,109.0,5450.0
12151,2020/02/26,2020022601005187,29,53,500,114.0,57000.0
12153,2020/02/26,2020022601005183,29,22,743,113.0,83959.0
12155,2020/02/26,2020022601004899,42,42,75,112.0,8400.0
12157,2020/02/26,2020022601000260,35,39,500,110.0,55000.0
12159,2020/02/25,2020022501020015,39,16,350,109.0,38150.0
12161,2020/02/25,2020022501016280,21,28,870,108.0,93960.0
12163,2020/02/25,2020022501015976,34,28,50,108.0,5400.0
12165,2020/02/25,2020022501015972,54,28,80,110.0,8800.0
12167,2020/02/25,2020022501014101,17,42,210,111.0,23310.0
12169,2020/02/25,2020022501010207,38,22,76,114.0,8664.0
12171,2020/02/25,2020022501008341,38,45,200,114.0,22800.0
12173,2020/02/25,2020022501007903,38,56,200,110.0,22000.0
12175,2020/02/25,2020022501006007,25,57,59,108.0,6372.0
12177,2020/02/24,2020022401028308,58,25,125,109.0,13625.0
12179,2020/02/24,2020022401022706,10,39,50,110.0,5500.0
12181,2020/02/24,2020022401013024,39,11,100,109.0,10900.0
12183,2020/02/23,2020022301026533,51,22,400,109.0,43600.0
12185,2020/02/23,2020022301022783,28,21,887,108.0,95796.0
12187,2020/02/23,2020022301015465,43,38,200,109.0,21800.0
12189,2020/02/23,2020022301015461,32,38,300,109.0,32700.0
12191,2020/02/20,2020022001021559,10,56,66,109.0,7194.0
12193,2020/02/20,2020022001015820,43,42,37,107.0,3959.0
12195,2020/02/20,2020022001015816,36,42,1000,108.0,108000.0
12197,2020/02/20,2020022001015812,38,42,1000,109.0,109000.0
12199,2020/02/20,2020022001015494,45,5,150,109.0,16350.0
12101,2020/02/20,2020022001007966,52,53,1000,110.0,110000.0
12103,2020/02/20,2020022001005307,48,28,200,110.0,22000.0
12105,2020/02/20,2020022001004773,54,28,1000,110.0,110000.0
12107,2020/02/20,2020022001004550,55,13,250,111.0,27750.0
12109,2020/02/20,2020022001001431,54,51,290,112.0,32480.0
12111,2020/02/19,2020021901008360,45,21,200,112.0,22400.0
12113,2020/02/19,2020021901002902,34,36,550,114.0,62700.0
12115,2020/02/19,2020021901002898,34,49,400,113.0,45200.0
12117,2020/02/19,2020021901002654,59,13,116,111.0,12876.0
12119,2020/02/18,2020021801020741,55,32,449,109.0,48941.0
12121,2020/02/18,2020021801018693,28,21,463,106.0,49078.0
12123,2020/02/18,2020021801018442,25,5,1000,107.0,107000.0
12125,2020/02/18,2020021801016382,45,16,1017,108.0,109836.0
12127,2020/02/18,2020021801014687,45,11,1400,108.0,151200.0
12129,2020/02/18,2020021801009606,41,10,300,109.0,32700.0
12131,2020/02/18,2020021801009529,58,13,120,112.0,13440.0
12133,2020/02/18,2020021801006869,29,14,50,114.0,5700.0
12135,2020/02/18,2020021801006289,59,21,1000,115.0,115000.0
12137,2020/02/18,2020021801006285,59,1,430,115.0,49450.0
12139,2020/02/18,2020021801006056,59,45,360,114.0,41040.0
12141,2020/02/18,2020021801005963,43,47,185,112.0,20720.0
12143,2020/02/18,2020021801004563,52,29,540,111.0,59940.0
12145,2020/02/17,2020021701017300,52,34,150,113.0,16950.0
12147,2020/02/17,2020021701014363,59,28,2000,115.0,230000.0
12149,2020/02/17,2020021701014125,59,14,300,115.0,34500.0
12151,2020/02/20,2020022001010434,45,41,50,109.0,5450.0
12153,2020/02/20,2020022001007019,38,50,763,109.0,83167.0
12155,2020/02/20,2020022001004774,34,28,20,110.0,2200.0
12157,2020/02/20,2020022001004551,55,52,400,111.0,44400.0
12159,2020/02/20,2020022001003233,36,25,100,113.0,11300.0
12161,2020/02/19,2020021901008970,17,56,10,111.0,1110.0
12163,2020/02/19,2020021901003011,59,36,200,116.0,23200.0
12165,2020/02/19,2020021901002899,34,39,400,114.0,45600.0
12167,2020/02/19,2020021901002725,39,52,50,112.0,5600.0
12169,2020/02/19,2020021901000807,25,36,136,109.0,14824.0
12171,2020/02/18,2020021801018694,43,21,37,106.0,3922.0
12173,2020/02/18,2020021801018443,52,5,375,107.0,40125.0
12175,2020/02/18,2020021801018439,43,5,100,107.0,10700.0
12177,2020/02/18,2020021801014898,45,10,950,108.0,102600.0
12179,2020/02/18,2020021801010471,19,41,70,108.0,7560.0
12181,2020/02/18,2020021801009545,49,32,200,111.0,22200.0
12183,2020/02/18,2020021801006870,43,14,50,114.0,5700.0
12185,2020/02/18,2020021801006320,38,42,1000,116.0,116000.0
12187,2020/02/18,2020021801006286,59,7,200,115.0,23000.0
12189,2020/02/18,2020021801006256,59,41,500,114.0,57000.0
12191,2020/02/18,2020021801006053,59,42,25,113.0,2825.0
12193,2020/02/18,2020021801004564,52,42,335,111.0,37185.0
12195,2020/02/17,2020021701018585,59,49,20,111.0,2220.0
12197,2020/02/17,2020021701014364,59,47,500,115.0,57500.0
12199,2020/02/17,2020021701014126,59,52,54,115.0,6210.0
12201,2020/02/20,2020022001007020,55,50,37,109.0,4033.0
12203,2020/02/20,2020022001004775,34,28,500,110.0,55000.0
12205,2020/02/20,2020022001004552,55,42,350,111.0,38850.0
12207,2020/02/20,2020022001003234,36,10,1100,113.0,124300.0
12209,2020/02/19,2020021901009301,36,56,100,110.0,11000.0
12211,2020/02/19,2020021901003012,59,41,113,116.0,13108.0
12213,2020/02/19,2020021901002900,34,22,30,114.0,3420.0
12215,2020/02/19,2020021901002726,39,36,500,112.0,56000.0
12217,2020/02/19,2020021901000808,5,36,500,109.0,54500.0
12219,2020/02/18,2020021801018828,38,22,87,107.0,9309.0
12221,2020/02/18,2020021801018444,29,5,50,106.0,5300.0
12223,2020/02/18,2020021801018440,17,5,300,107.0,32100.0
12225,2020/02/18,2020021801014929,45,46,1533,108.0,165564.0
12227,2020/02/18,2020021801012003,43,28,167,109.0,18203.0
12229,2020/02/18,2020021801009546,52,32,300,110.0,33000.0
12231,2020/02/18,2020021801009527,58,1,400,112.0,44800.0
12233,2020/02/18,2020021801006321,38,52,108,116.0,12528.0
12235,2020/02/18,2020021801006287,59,33,200,115.0,23000.0
12237,2020/02/18,2020021801006283,59,42,1000,115.0,115000.0
12239,2020/02/18,2020021801006054,59,25,100,113.0,11300.0
12241,2020/02/18,2020021801004674,52,42,665,111.0,73815.0
12243,2020/02/17,2020021701024291,25,49,80,109.0,8720.0
12245,2020/02/17,2020021701015466,21,34,50,113.0,5650.0
12247,2020/02/17,2020021701014135,59,19,446,115.0,51290.0
12249,2020/02/17,2020021701014123,59,45,538,114.0,61332.0
12251,2020/02/20,2020022001007965,52,28,800,110.0,88000.0
12253,2020/02/20,2020022001004931,38,45,150,109.0,16350.0
12255,2020/02/20,2020022001004772,50,28,200,110.0,22000.0
12257,2020/02/20,2020022001003235,36,1,509,113.0,57517.0
12259,2020/02/20,2020022001000515,38,51,10,112.0,1120.0
12261,2020/02/19,2020021901007333,17,49,13,114.0,1482.0
12263,2020/02/19,2020021901002901,34,36,500,114.0,57000.0
12265,2020/02/19,2020021901002897,34,38,100,110.0,11000.0
12267,2020/02/19,2020021901002196,11,52,60,110.0,6600.0
12269,2020/02/18,2020021801020325,55,29,300,109.0,32700.0
12271,2020/02/18,2020021801018445,28,5,1537,106.0,162922.0
12273,2020/02/18,2020021801018441,53,5,500,107.0,53500.0
12275,2020/02/18,2020021801015426,45,4,100,108.0,10800.0
12277,2020/02/18,2020021801013714,41,34,500,110.0,55000.0
12279,2020/02/18,2020021801009566,7,32,81,110.0,8910.0
12281,2020/02/18,2020021801009528,58,39,80,112.0,8960.0
12283,2020/02/18,2020021801006322,38,47,2000,116.0,232000.0
12285,2020/02/18,2020021801006288,59,47,200,115.0,23000.0
12287,2020/02/18,2020021801006284,59,55,300,115.0,34500.0
12289,2020/02/18,2020021801006055,59,7,100,113.0,11300.0
12291,2020/02/18,2020021801005064,52,42,975,113.0,110175.0
12293,2020/02/18,2020021801004562,52,7,100,111.0,11100.0
12295,2020/02/17,2020021701017047,52,58,150,112.0,16800.0
12297,2020/02/17,2020021701014362,59,19,1554,115.0,178710.0
12299,2020/02/17,2020021701014124,59,52,54,114.0,6156.0
12201,2020/02/17,2020021701014028,59,51,500,113.0,56500.0
12203,2020/02/17,2020021701014024,59,51,2000,112.0,224000.0
12205,2020/02/17,2020021701014009,59,19,100,111.0,11100.0
12207,2020/02/17,2020021701014005,59,16,100,111.0,11100.0
12209,2020/02/17,2020021701013936,59,46,400,109.0,43600.0
12211,2020/02/17,2020021701013932,59,14,1821,109.0,198489.0
12213,2020/02/17,2020021701009544,25,59,200,109.0,21800.0
12215,2020/02/17,2020021701006227,52,39,100,111.0,11100.0
12217,2020/02/17,2020021701005437,59,39,100,109.0,10900.0
12219,2020/02/17,2020021701005433,59,17,100,108.0,10800.0
12221,2020/02/17,2020021701000010,43,41,10,103.0,1030.0
12223,2020/02/16,2020021601010259,52,28,200,105.0,21000.0
12225,2020/02/16,2020021601009438,38,41,200,111.0,22200.0
12227,2020/02/16,2020021601009032,38,53,63,109.0,6867.0
12229,2020/02/16,2020021601009000,38,51,200,107.0,21400.0
12231,2020/02/16,2020021601006584,59,34,40,106.0,4240.0
12233,2020/02/16,2020021601006558,59,7,81,104.0,8424.0
12235,2020/02/16,2020021601003961,43,13,500,103.0,51500.0
12237,2020/02/13,2020021301016943,34,3,100,104.0,10400.0
12239,2020/02/13,2020021301010229,43,40,438,104.0,45552.0
12241,2020/02/13,2020021301006067,13,5,700,105.0,73500.0
12243,2020/02/13,2020021301005891,49,14,179,107.0,19153.0
12245,2020/02/12,2020021201013147,43,34,327,105.0,34335.0
12247,2020/02/12,2020021201010980,43,49,153,105.0,16065.0
12249,2020/02/12,2020021201009794,38,19,195,105.0,20475.0
12251,2020/02/17,2020021701014026,59,38,500,113.0,56500.0
12253,2020/02/17,2020021701014022,59,52,975,112.0,109200.0
12255,2020/02/17,2020021701014007,59,25,1000,111.0,111000.0
12257,2020/02/17,2020021701013972,59,52,150,110.0,16500.0
12259,2020/02/17,2020021701013934,59,29,500,109.0,54500.0
12261,2020/02/17,2020021701010317,21,45,50,109.0,5450.0
12263,2020/02/17,2020021701006229,52,32,200,111.0,22200.0
12265,2020/02/17,2020021701005439,59,58,300,109.0,32700.0
12267,2020/02/17,2020021701005435,59,29,116,108.0,12528.0
12269,2020/02/17,2020021701002601,59,39,100,107.0,10700.0
12271,2020/02/16,2020021601012569,5,17,10,107.0,1070.0
12273,2020/02/16,2020021601010241,21,28,37,109.0,4033.0
12275,2020/02/16,2020021601009034,38,42,1000,109.0,109000.0
12277,2020/02/16,2020021601009030,38,16,200,109.0,21800.0
12279,2020/02/16,2020021601006610,59,44,500,107.0,53500.0
12281,2020/02/16,2020021601006582,59,33,200,106.0,21200.0
12283,2020/02/16,2020021601005647,43,39,50,102.0,5100.0
12285,2020/02/13,2020021301016945,32,3,12,104.0,1248.0
12287,2020/02/13,2020021301014785,43,14,12,104.0,1248.0
12289,2020/02/13,2020021301006069,56,5,1000,105.0,105000.0
12291,2020/02/13,2020021301006065,45,5,30,105.0,3150.0
12293,2020/02/13,2020021301005889,49,22,100,107.0,10700.0
12295,2020/02/12,2020021201012088,38,59,27,105.0,2835.0
12297,2020/02/12,2020021201010731,38,43,44,105.0,4620.0
12299,2020/02/12,2020021201009792,36,19,755,105.0,79275.0
12301,2020/02/17,2020021701014025,59,36,500,113.0,56500.0
12303,2020/02/17,2020021701014017,59,59,104,111.0,11544.0
12305,2020/02/17,2020021701014006,59,28,2000,111.0,222000.0
12307,2020/02/17,2020021701013971,59,22,1000,110.0,110000.0
12309,2020/02/17,2020021701013933,59,8,300,109.0,32700.0
12311,2020/02/17,2020021701009545,25,45,90,109.0,9810.0
12313,2020/02/17,2020021701006228,52,13,200,111.0,22200.0
12315,2020/02/17,2020021701005438,59,52,100,109.0,10900.0
12317,2020/02/17,2020021701005434,59,47,500,108.0,54000.0
12319,2020/02/17,2020021701001608,48,52,50,105.0,5250.0
12321,2020/02/16,2020021601010995,59,28,2753,105.0,289065.0
12323,2020/02/16,2020021601009584,21,58,63,109.0,6867.0
12325,2020/02/16,2020021601009033,38,42,125,109.0,13625.0
12327,2020/02/16,2020021601009029,38,29,100,108.0,10800.0
12329,2020/02/16,2020021601006609,59,53,1000,107.0,107000.0
12331,2020/02/16,2020021601006581,59,58,40,105.0,4200.0
12333,2020/02/16,2020021601003962,38,13,425,103.0,43775.0
12335,2020/02/13,2020021301016944,43,3,338,104.0,35152.0
12337,2020/02/13,2020021301014125,43,57,200,105.0,21000.0
12339,2020/02/13,2020021301006068,1,5,300,105.0,31500.0
12341,2020/02/13,2020021301006064,25,5,200,105.0,21000.0
12343,2020/02/13,2020021301005888,49,21,21,107.0,2247.0
12345,2020/02/12,2020021201012087,43,59,73,105.0,7665.0
12347,2020/02/12,2020021201009983,38,14,48,105.0,5040.0
12349,2020/02/12,2020021201009659,36,16,200,105.0,21000.0
12351,2020/02/17,2020021701014027,59,39,200,113.0,22600.0
12353,2020/02/17,2020021701014023,59,29,100,112.0,11200.0
12355,2020/02/17,2020021701014008,59,38,500,111.0,55500.0
12357,2020/02/17,2020021701014004,59,58,200,111.0,22200.0
12359,2020/02/17,2020021701013935,59,51,50,109.0,5450.0
12361,2020/02/17,2020021701013931,59,45,850,109.0,92650.0
12363,2020/02/17,2020021701009283,33,45,10,109.0,1090.0
12365,2020/02/17,2020021701005440,59,45,100,109.0,10900.0
12367,2020/02/17,2020021701005436,59,38,100,108.0,10800.0
12369,2020/02/17,2020021701004848,32,56,1000,107.0,107000.0
12371,2020/02/16,2020021601018713,43,43,10,105.0,1050.0
12373,2020/02/16,2020021601010242,43,28,10,107.0,1070.0
12375,2020/02/16,2020021601009251,38,52,54,111.0,5994.0
12377,2020/02/16,2020021601009031,38,32,30,109.0,3270.0
12379,2020/02/16,2020021601006611,59,42,1460,107.0,156220.0
12381,2020/02/16,2020021601006583,59,44,500,106.0,53000.0
12383,2020/02/16,2020021601006557,59,42,238,104.0,24752.0
12385,2020/02/16,2020021601002143,40,13,75,105.0,7875.0
12387,2020/02/13,2020021301016942,43,3,50,104.0,5200.0
12389,2020/02/13,2020021301010228,34,40,500,104.0,52000.0
12391,2020/02/13,2020021301006066,25,5,200,105.0,21000.0
12393,2020/02/13,2020021301005890,49,14,700,107.0,74900.0
12395,2020/02/12,2020021201012742,38,34,173,105.0,18165.0
12397,2020/02/12,2020021201010979,38,49,13,105.0,1365.0
12399,2020/02/12,2020021201009793,57,19,50,105.0,5250.0
12301,2020/02/12,2020021201009656,38,16,600,105.0,63000.0
12303,2020/02/12,2020021201008120,38,13,400,105.0,42000.0
12305,2020/02/12,2020021201006311,17,25,100,107.0,10700.0
12307,2020/02/12,2020021201004072,38,44,1000,106.0,106000.0
12309,2020/02/12,2020021201003533,17,38,40,105.0,4200.0
12311,2020/02/12,2020021201002610,32,38,129,106.0,13674.0
12313,2020/02/12,2020021201002487,39,7,90,106.0,9540.0
12315,2020/02/12,2020021201002467,3,41,200,107.0,21400.0
12317,2020/02/12,2020021201002271,14,42,200,108.0,21600.0
12319,2020/02/12,2020021201002123,21,58,300,109.0,32700.0
12321,2020/02/12,2020021201001170,43,4,550,110.0,60500.0
12323,2020/02/12,2020021201001157,43,1,200,109.0,21800.0
12325,2020/02/12,2020021201000370,36,41,500,108.0,54000.0
12327,2020/02/12,2020021201000163,43,45,35,106.0,3710.0
12329,2020/02/12,2020021201000151,43,16,100,108.0,10800.0
12331,2020/02/12,2020021201000016,43,34,30,106.0,3180.0
12333,2020/02/11,2020021101012213,38,52,54,105.0,5670.0
12335,2020/02/11,2020021101012209,38,6,50,104.0,5200.0
12337,2020/02/11,2020021101007250,6,1,100,103.0,10300.0
12339,2020/02/11,2020021101003475,53,56,70,104.0,7280.0
12341,2020/02/10,2020021001009979,38,59,100,100.0,10000.0
12343,2020/02/10,2020021001008476,5,17,500,100.0,50000.0
12345,2020/02/10,2020021001006740,38,52,100,100.0,10000.0
12347,2020/02/10,2020021001003268,38,52,500,100.0,50000.0
12349,2020/02/09,2020020901010293,42,49,340,100.0,34000.0
12351,2020/02/12,2020021201009658,36,16,100,105.0,10500.0
12353,2020/02/12,2020021201009459,57,34,30,106.0,3180.0
12355,2020/02/12,2020021201007731,56,52,100,106.0,10600.0
12357,2020/02/12,2020021201006185,17,32,1000,106.0,106000.0
12359,2020/02/12,2020021201003823,49,44,447,105.0,46935.0
12361,2020/02/12,2020021201002830,39,49,113,105.0,11865.0
12363,2020/02/12,2020021201002574,56,7,100,106.0,10600.0
12365,2020/02/12,2020021201002484,10,55,440,106.0,46640.0
12367,2020/02/12,2020021201002465,40,41,200,107.0,21400.0
12369,2020/02/12,2020021201002269,38,42,1000,108.0,108000.0
12371,2020/02/12,2020021201001378,10,8,600,110.0,66000.0
12373,2020/02/12,2020021201001159,43,45,700,109.0,76300.0
12375,2020/02/12,2020021201001087,25,34,10,109.0,1090.0
12377,2020/02/12,2020021201000298,10,46,500,108.0,54000.0
12379,2020/02/12,2020021201000153,4,16,200,108.0,21600.0
12381,2020/02/12,2020021201000040,3,58,400,110.0,44000.0
12383,2020/02/11,2020021101012215,38,21,350,105.0,36750.0
12385,2020/02/11,2020021101012211,38,19,50,105.0,5250.0
12387,2020/02/11,2020021101012207,38,13,548,104.0,56992.0
12389,2020/02/11,2020021101005606,13,19,750,103.0,77250.0
12391,2020/02/11,2020021101003473,53,52,50,104.0,5200.0
12393,2020/02/10,2020021001009835,5,59,480,100.0,48000.0
12395,2020/02/10,2020021001006785,25,41,2350,101.0,237350.0
12397,2020/02/10,2020021001005081,5,36,1250,100.0,125000.0
12399,2020/02/10,2020021001000082,8,8,118,100.0,11800.0
12401,2020/02/12,2020021201009515,43,34,500,106.0,53000.0
12403,2020/02/12,2020021201008119,16,13,100,105.0,10500.0
12405,2020/02/12,2020021201006310,17,22,1000,106.0,106000.0
12407,2020/02/12,2020021201003824,45,44,538,105.0,56490.0
12409,2020/02/12,2020021201003532,39,38,87,105.0,9135.0
12411,2020/02/12,2020021201002575,56,38,71,106.0,7526.0
12413,2020/02/12,2020021201002485,39,55,110,106.0,11660.0
12415,2020/02/12,2020021201002466,47,41,200,107.0,21400.0
12417,2020/02/12,2020021201002270,49,42,500,108.0,54000.0
12419,2020/02/12,2020021201002011,50,14,300,110.0,33000.0
12421,2020/02/12,2020021201001160,43,40,500,109.0,54500.0
12423,2020/02/12,2020021201001088,25,8,290,109.0,31610.0
12425,2020/02/12,2020021201000369,36,34,10,108.0,1080.0
12427,2020/02/12,2020021201000157,43,58,50,106.0,5300.0
12429,2020/02/12,2020021201000042,43,14,200,110.0,22000.0
12431,2020/02/11,2020021101012216,38,21,25,105.0,2625.0
