#,Date,Transact. No,Buyer,Seller,Qty,Rate,Amount
7555,2020/09/20,2020092001043078,39,38,500,152.0,76000.0
7557,2020/09/20,2020092001042450,22,43,165,152.0,25080.0
7559,2020/09/20,2020092001041165,46,34,500,152.0,76000.0
7561,2020/09/20,2020092001040281,20,33,251,152.0,38152.0
7563,2020/09/20,2020092001039782,49,14,251,152.0,38152.0
7565,2020/09/20,2020092001039734,35,33,400,152.0,60800.0
7567,2020/09/20,2020092001039261,34,5,250,152.0,38000.0
7569,2020/09/20,2020092001035335,14,47,30,152.0,4560.0
7571,2020/09/20,2020092001031513,22,43,100,152.0,15200.0
7573,2020/09/20,2020092001023728,22,29,500,152.0,76000.0
7575,2020/09/20,2020092001022932,52,51,40,152.0,6080.0
7577,2020/09/20,2020092001021859,34,29,440,152.0,66880.0
7579,2020/09/20,2020092001020386,22,48,10,152.0,1520.0
7581,2020/09/20,2020092001019578,5,41,100,152.0,15200.0
7583,2020/09/20,2020092001018489,58,58,143,152.0,21736.0
7585,2020/09/20,2020092001017499,22,44,530,152.0,80560.0
7587,2020/09/20,2020092001016739,22,29,2000,152.0,304000.0
7589,2020/09/20,2020092001016430,58,18,300,152.0,45600.0
7591,2020/09/20,2020092001014463,33,29,686,152.0,104272.0
7593,2020/09/20,2020092001013401,22,16,27,152.0,4104.0
7595,2020/09/20,2020092001012773,22,17,1000,152.0,152000.0
7597,2020/09/20,2020092001012118,35,1,500,152.0,76000.0
7599,2020/09/20,2020092001011044,32,29,108,152.0,16416.0

7501,2020/09/20,2020092001009840,26,39,400,152.0,60800.0
7503,2020/09/20,2020092001008819,55,39,150,152.0,22800.0
7505,2020/09/20,2020092001008210,52,58,100,151.0,15100.0
7507,2020/09/20,2020092001007696,13,28,200,150.0,30000.0
7509,2020/09/20,2020092001007004,49,52,100,150.0,15000.0
7511,2020/09/20,2020092001005690,25,58,10,147.0,1470.0
7513,2020/09/20,2020092001004254,21,45,10,141.0,1410.0
7515,2020/09/17,2020091701046597,40,36,50,139.0,6950.0
7517,2020/09/17,2020091701029656,1,44,290,139.0,40310.0
7519,2020/09/17,2020091701025085,57,52,40,139.0,5560.0
7521,2020/09/17,2020091701024349,56,7,100,139.0,13900.0
7523,2020/09/17,2020091701023395,58,58,142,139.0,19738.0
7525,2020/09/17,2020091701020623,53,58,100,139.0,13900.0
7527,2020/09/17,2020091701019485,53,42,200,139.0,27800.0
7529,2020/09/17,2020091701019428,53,45,132,139.0,18348.0
7531,2020/09/17,2020091701018337,19,19,206,139.0,28634.0
7533,2020/09/17,2020091701018333,19,45,30,139.0,4170.0
7535,2020/09/17,2020091701016713,58,51,111,139.0,15429.0
7537,2020/09/17,2020091701016520,45,22,111,139.0,15429.0
7539,2020/09/17,2020091701016101,58,45,35,138.0,4830.0
7541,2020/09/17,2020091701014783,14,52,700,138.0,96600.0
7543,2020/09/17,2020091701012312,16,59,1200,133.0,159600.0
7545,2020/09/17,2020091701012244,32,32,87,132.0,11484.0
7547,2020/09/17,2020091701012092,45,28,162,132.0,21384.0
7549,2020/09/17,2020091701011402,29,32,952,131.0,124712.0
7551,2020/09/20,2020092001009368,21,47,50,152.0,7600.0
7553,2020/09/20,2020092001008818,55,33,100,152.0,15200.0
7555,2020/09/20,2020092001008209,52,32,400,151.0,60400.0
7557,2020/09/20,2020092001007628,52,28,200,150.0,30000.0
7559,2020/09/20,2020092001006877,41,32,100,151.0,15100.0
7561,2020/09/20,2020092001005101,45,58,10,145.0,1450.0
7563,2020/09/17,2020091701049264,58,55,63,139.0,8757.0
7565,2020/09/17,2020091701046522,40,36,50,139.0,6950.0
7567,2020/09/17,2020091701029655,28,44,260,139.0,36140.0
7569,2020/09/17,2020091701024576,57,46,102,139.0,14178.0
7571,2020/09/17,2020091701023568,56,58,100,139.0,13900.0
7573,2020/09/17,2020091701023394,46,58,358,139.0,49762.0
7575,2020/09/17,2020091701020494,43,32,100,139.0,13900.0
7577,2020/09/17,2020091701019484,53,45,30,139.0,4170.0
7579,2020/09/17,2020091701019427,53,34,300,139.0,41700.0
7581,2020/09/17,2020091701018336,19,36,25,139.0,3475.0
7583,2020/09/17,2020091701018332,19,57,200,139.0,27800.0
7585,2020/09/17,2020091701016712,58,22,389,139.0,54071.0
7587,2020/09/17,2020091701016519,45,53,243,139.0,33777.0
7589,2020/09/17,2020091701016100,32,45,25,138.0,3450.0
7591,2020/09/17,2020091701014705,32,22,500,138.0,69000.0
7593,2020/09/17,2020091701012311,16,38,200,133.0,26600.0
7595,2020/09/17,2020091701012199,32,51,88,132.0,11616.0
7597,2020/09/17,2020091701012091,45,34,338,132.0,44616.0
7599,2020/09/17,2020091701009902,29,54,48,129.0,6192.0
7601,2020/09/20,2020092001009924,22,39,100,152.0,15200.0
7603,2020/09/20,2020092001009366,21,39,350,152.0,53200.0
7605,2020/09/20,2020092001008681,16,33,400,152.0,60800.0
7607,2020/09/20,2020092001007759,33,28,500,150.0,75000.0
7609,2020/09/20,2020092001007626,49,28,150,150.0,22500.0
7611,2020/09/20,2020092001006341,45,58,10,149.0,1490.0
7613,2020/09/20,2020092001004448,51,58,10,143.0,1430.0
7615,2020/09/17,2020091701049262,40,55,437,139.0,60743.0
7617,2020/09/17,2020091701033612,1,25,37,139.0,5143.0
7619,2020/09/17,2020091701025086,28,52,40,139.0,5560.0
7621,2020/09/17,2020091701024418,56,48,10,139.0,1390.0
7623,2020/09/17,2020091701023520,58,34,58,139.0,8062.0
7625,2020/09/17,2020091701021627,35,28,2000,139.0,278000.0
7627,2020/09/17,2020091701019580,46,21,42,137.0,5754.0
7629,2020/09/17,2020091701019432,46,43,500,137.0,68500.0
7631,2020/09/17,2020091701019425,53,19,268,139.0,37252.0
7633,2020/09/17,2020091701018334,19,42,100,139.0,13900.0
7635,2020/09/17,2020091701018330,19,51,139,139.0,19321.0
7637,2020/09/17,2020091701016647,58,34,465,138.0,64170.0
7639,2020/09/17,2020091701016517,45,52,550,139.0,76450.0
7641,2020/09/17,2020091701015373,32,34,300,138.0,41400.0
7643,2020/09/17,2020091701012421,43,42,100,135.0,13500.0
7645,2020/09/17,2020091701012268,58,53,1000,133.0,133000.0
7647,2020/09/17,2020091701012181,53,28,838,132.0,110616.0
7649,2020/09/17,2020091701011885,57,32,48,131.0,6288.0
7651,2020/09/20,2020092001009925,22,1,400,152.0,60800.0
7653,2020/09/20,2020092001009367,21,53,100,152.0,15200.0
7655,2020/09/20,2020092001008682,16,33,100,152.0,15200.0
7657,2020/09/20,2020092001007954,52,28,850,150.0,127500.0
7659,2020/09/20,2020092001007627,58,28,100,150.0,15000.0
7661,2020/09/20,2020092001006342,45,58,100,149.0,14900.0
7663,2020/09/20,2020092001004590,51,58,10,143.0,1430.0
7665,2020/09/17,2020091701049263,34,55,500,139.0,69500.0
7667,2020/09/17,2020091701033613,40,25,463,139.0,64357.0
7669,2020/09/17,2020091701025680,28,17,200,139.0,27800.0
7671,2020/09/17,2020091701024575,56,46,48,139.0,6672.0
7673,2020/09/17,2020091701023521,56,34,142,139.0,19738.0
7675,2020/09/17,2020091701022015,46,32,100,139.0,13900.0
7677,2020/09/17,2020091701020034,52,7,103,139.0,14317.0
7679,2020/09/17,2020091701019483,53,45,13,139.0,1807.0
7681,2020/09/17,2020091701019426,53,58,300,139.0,41700.0
7683,2020/09/17,2020091701018335,19,46,100,139.0,13900.0
7685,2020/09/17,2020091701018331,19,58,200,139.0,27800.0
7687,2020/09/17,2020091701016709,56,34,128,138.0,17664.0
7689,2020/09/17,2020091701016518,45,53,96,139.0,13344.0
7691,2020/09/17,2020091701016055,41,52,50,139.0,6950.0
7693,2020/09/17,2020091701012630,43,52,400,137.0,54800.0
7695,2020/09/17,2020091701012310,16,38,500,133.0,66500.0
7697,2020/09/17,2020091701012182,53,51,162,132.0,21384.0
7699,2020/09/17,2020091701011886,57,34,152,132.0,20064.0

7601,2020/09/17,2020091701009151,57,53,50,130.0,6500.0
7603,2020/09/17,2020091701008750,58,6,699,130.0,90870.0
7605,2020/09/17,2020091701007673,25,53,100,128.0,12800.0
7607,2020/09/17,2020091701005672,58,6,500,129.0,64500.0
7609,2020/09/17,2020091701005265,57,6,300,128.0,38400.0
7611,2020/09/17,2020091701005219,58,51,250,130.0,32500.0
7613,2020/09/17,2020091701002161,25,6,50,127.0,6350.0
7615,2020/09/17,2020091701000046,6,34,10,133.0,1330.0
7617,2020/09/16,2020091601028147,11,54,54,127.0,6858.0
7619,2020/09/16,2020091601024223,19,11,64,125.0,8000.0
7621,2020/09/16,2020091601017676,45,28,30,126.0,3780.0
7623,2020/09/16,2020091601005755,34,58,25,125.0,3125.0
7625,2020/09/15,2020091501020998,41,14,30,128.0,3840.0
7627,2020/09/15,2020091501014870,47,7,150,129.0,19350.0
7629,2020/09/15,2020091501013009,47,59,100,129.0,12900.0
7631,2020/09/15,2020091501012240,47,45,200,129.0,25800.0
7633,2020/09/15,2020091501009018,37,34,50,127.0,6350.0
7635,2020/09/14,2020091401042373,29,51,2000,125.0,250000.0
7637,2020/09/14,2020091401039414,1,19,500,126.0,63000.0
7639,2020/09/14,2020091401032377,55,28,498,126.0,62748.0
7641,2020/09/14,2020091401032349,55,39,498,125.0,62250.0
7643,2020/09/14,2020091401021052,17,11,36,124.0,4464.0
7645,2020/09/14,2020091401019678,1,16,23,124.0,2852.0
7647,2020/09/14,2020091401008809,56,35,150,126.0,18900.0
7649,2020/09/13,2020091301038185,20,51,500,122.0,61000.0
7651,2020/09/17,2020091701009901,25,54,200,129.0,25800.0
7653,2020/09/17,2020091701008944,25,53,30,130.0,3900.0
7655,2020/09/17,2020091701008749,58,59,1731,130.0,225030.0
7657,2020/09/17,2020091701005902,16,53,100,128.0,12800.0
7659,2020/09/17,2020091701005671,58,6,200,129.0,25800.0
7661,2020/09/17,2020091701005264,46,6,1000,128.0,128000.0
7663,2020/09/17,2020091701003621,40,39,200,130.0,26000.0
7665,2020/09/17,2020091701001907,25,6,10,129.0,1290.0
7667,2020/09/16,2020091601030023,57,54,190,127.0,24130.0
7669,2020/09/16,2020091601028146,11,10,703,127.0,89281.0
7671,2020/09/16,2020091601023291,19,16,36,125.0,4500.0
7673,2020/09/16,2020091601013587,58,32,16,125.0,2000.0
7675,2020/09/15,2020091501028972,38,11,200,127.0,25400.0
7677,2020/09/15,2020091501020584,37,6,500,127.0,63500.0
7679,2020/09/15,2020091501013303,58,34,60,130.0,7800.0
7681,2020/09/15,2020091501012243,47,34,200,129.0,25800.0
7683,2020/09/15,2020091501010504,37,34,300,127.0,38100.0
7685,2020/09/15,2020091501008023,19,41,10,125.0,1250.0
7687,2020/09/14,2020091401042372,18,51,400,125.0,50000.0
7689,2020/09/14,2020091401036414,58,19,500,126.0,63000.0
7691,2020/09/14,2020091401032352,55,28,3102,126.0,390852.0
7693,2020/09/14,2020091401031658,1,13,18,124.0,2232.0
7695,2020/09/14,2020091401021051,20,11,100,124.0,12400.0
7697,2020/09/14,2020091401018996,1,38,435,124.0,53940.0
7699,2020/09/14,2020091401008350,29,35,150,126.0,18900.0
7701,2020/09/17,2020091701009152,57,51,250,130.0,32500.0
7703,2020/09/17,2020091701008751,58,58,100,130.0,13000.0
7705,2020/09/17,2020091701008747,58,52,950,130.0,123500.0
7707,2020/09/17,2020091701005673,34,6,800,129.0,103200.0
7709,2020/09/17,2020091701005266,16,6,200,128.0,25600.0
7711,2020/09/17,2020091701005220,58,52,50,130.0,6500.0
7713,2020/09/17,2020091701002452,25,6,1490,129.0,192210.0
7715,2020/09/17,2020091701000694,29,34,90,131.0,11790.0
7717,2020/09/16,2020091601028250,11,35,243,127.0,30861.0
7719,2020/09/16,2020091601024224,57,11,138,125.0,17250.0
7721,2020/09/16,2020091601017677,58,28,296,125.0,37000.0
7723,2020/09/16,2020091601006312,58,26,124,125.0,15500.0
7725,2020/09/15,2020091501028641,1,6,500,126.0,63000.0
7727,2020/09/15,2020091501017357,11,45,200,128.0,25600.0
7729,2020/09/15,2020091501013010,47,45,30,129.0,3870.0
7731,2020/09/15,2020091501012241,47,34,397,129.0,51213.0
7733,2020/09/15,2020091501009019,37,45,50,127.0,6350.0
7735,2020/09/14,2020091401044477,1,51,247,124.0,30628.0
7737,2020/09/14,2020091401040600,41,19,100,126.0,12600.0
7739,2020/09/14,2020091401035504,1,46,100,126.0,12600.0
7741,2020/09/14,2020091401032350,55,35,25,126.0,3150.0
7743,2020/09/14,2020091401027573,17,8,64,124.0,7936.0
7745,2020/09/14,2020091401021049,29,11,100,124.0,12400.0
7747,2020/09/14,2020091401011359,1,39,250,126.0,31500.0
7749,2020/09/13,2020091301038186,53,51,100,122.0,12200.0
7751,2020/09/17,2020091701009489,58,41,1000,131.0,131000.0
7753,2020/09/17,2020091701008752,58,53,20,130.0,2600.0
7755,2020/09/17,2020091701008748,58,28,2000,130.0,260000.0
7757,2020/09/17,2020091701005773,25,53,100,129.0,12900.0
7759,2020/09/17,2020091701005340,45,6,500,129.0,64500.0
7761,2020/09/17,2020091701005263,25,6,500,128.0,64000.0
7763,2020/09/17,2020091701002453,25,53,72,129.0,9288.0
7765,2020/09/17,2020091701000894,29,6,160,131.0,20960.0
7767,2020/09/16,2020091601028251,1,35,257,127.0,32639.0
7769,2020/09/16,2020091601026409,1,54,10,126.0,1260.0
7771,2020/09/16,2020091601023290,58,16,164,125.0,20500.0
7773,2020/09/16,2020091601013007,1,59,1000,126.0,126000.0
7775,2020/09/15,2020091501028642,57,6,150,126.0,18900.0
7777,2020/09/15,2020091501019320,47,45,244,127.0,30988.0
7779,2020/09/15,2020091501013302,58,45,40,130.0,5200.0
7781,2020/09/15,2020091501012242,47,59,100,129.0,12900.0
7783,2020/09/15,2020091501010313,37,34,100,127.0,12700.0
7785,2020/09/14,2020091401044478,43,51,50,124.0,6200.0
7787,2020/09/14,2020091401042130,18,37,100,125.0,12500.0
7789,2020/09/14,2020091401035505,1,19,500,126.0,63000.0
7791,2020/09/14,2020091401032351,55,1,25,126.0,3150.0
7793,2020/09/14,2020091401027574,1,8,35,124.0,4340.0
7795,2020/09/14,2020091401021050,51,11,100,124.0,12400.0
7797,2020/09/14,2020091401013731,1,7,250,126.0,31500.0
7799,2020/09/14,2020091401006645,1,38,25,124.0,3100.0

7701,2020/09/13,2020091301038183,14,51,500,122.0,61000.0
7703,2020/09/13,2020091301037252,38,51,50,123.0,6150.0
7705,2020/09/13,2020091301036796,38,51,800,124.0,99200.0
7707,2020/09/13,2020091301029983,10,6,200,127.0,25400.0
7709,2020/09/13,2020091301020317,7,38,500,128.0,64000.0
7711,2020/09/13,2020091301020166,7,41,108,127.0,13716.0
7713,2020/09/13,2020091301020084,41,35,145,125.0,18125.0
7715,2020/09/10,2020091001029147,58,58,50,126.0,6300.0
7717,2020/09/10,2020091001021125,6,17,50,125.0,6250.0
7719,2020/09/10,2020091001015314,21,33,24,124.0,2976.0
7721,2020/09/09,2020090901025661,43,42,31,126.0,3906.0
7723,2020/09/09,2020090901016921,49,33,24,128.0,3072.0
7725,2020/09/09,2020090901012942,1,53,387,126.0,48762.0
7727,2020/09/09,2020090901008477,6,28,1000,125.0,125000.0
7729,2020/09/09,2020090901007711,33,39,165,125.0,20625.0
7731,2020/09/09,2020090901001702,1,39,250,124.0,31000.0
7733,2020/09/08,2020090801019166,10,52,100,127.0,12700.0
7735,2020/09/08,2020090801016653,38,1,490,128.0,62720.0
7737,2020/09/08,2020090801013525,1,1,25,124.0,3100.0
7739,2020/09/08,2020090801010718,34,28,500,124.0,62000.0
7741,2020/09/08,2020090801010682,22,28,400,125.0,50000.0
7743,2020/09/08,2020090801010678,43,28,100,125.0,12500.0
7745,2020/09/08,2020090801006428,1,1,25,126.0,3150.0
7747,2020/09/07,2020090701021432,1,59,1000,127.0,127000.0
7749,2020/09/07,2020090701020005,29,25,896,127.0,113792.0
7751,2020/09/13,2020091301038181,52,51,200,123.0,24600.0
7753,2020/09/13,2020091301036868,34,51,219,123.0,26937.0
7755,2020/09/13,2020091301033542,1,5,219,124.0,27156.0
7757,2020/09/13,2020091301020319,7,51,500,128.0,64000.0
7759,2020/09/13,2020091301020315,7,41,3763,128.0,481664.0
7761,2020/09/13,2020091301020125,7,13,498,126.0,62748.0
7763,2020/09/13,2020091301011097,41,39,10,126.0,1260.0
7765,2020/09/10,2020091001021967,29,17,400,125.0,50000.0
7767,2020/09/10,2020091001018054,34,39,93,124.0,11532.0
7769,2020/09/10,2020091001009370,21,41,139,124.0,17236.0
7771,2020/09/09,2020090901020543,43,36,50,126.0,6300.0
7773,2020/09/09,2020090901015507,1,7,82,127.0,10414.0
7775,2020/09/09,2020090901008889,32,28,100,125.0,12500.0
7777,2020/09/09,2020090901008365,33,49,54,125.0,6750.0
7779,2020/09/09,2020090901007045,43,57,10,125.0,1250.0
7781,2020/09/08,2020090801019858,50,42,75,127.0,9525.0
7783,2020/09/08,2020090801016867,38,28,35,129.0,4515.0
7785,2020/09/08,2020090801016651,38,58,125,127.0,15875.0
7787,2020/09/08,2020090801011179,50,28,25,123.0,3075.0
7789,2020/09/08,2020090801010684,1,28,500,125.0,62500.0
7791,2020/09/08,2020090801010680,14,28,250,125.0,31250.0
7793,2020/09/08,2020090801010582,1,10,50,126.0,6300.0
7795,2020/09/08,2020090801004060,34,6,500,126.0,63000.0
7797,2020/09/07,2020090701020007,29,49,1000,127.0,127000.0
7799,2020/09/07,2020090701020003,29,34,200,127.0,25400.0
7801,2020/09/13,2020091301038184,38,51,500,122.0,61000.0
7803,2020/09/13,2020091301037253,1,51,519,123.0,63837.0
7805,2020/09/13,2020091301036867,43,51,100,123.0,12300.0
7807,2020/09/13,2020091301031185,17,38,150,126.0,18900.0
7809,2020/09/13,2020091301020318,7,45,1156,128.0,147968.0
7811,2020/09/13,2020091301020314,7,45,200,128.0,25600.0
7813,2020/09/13,2020091301020085,7,35,255,125.0,31875.0
7815,2020/09/13,2020091301002492,14,6,123,124.0,15252.0
7817,2020/09/10,2020091001021787,51,17,25,125.0,3125.0
7819,2020/09/10,2020091001018053,21,39,157,124.0,19468.0
7821,2020/09/10,2020091001009369,43,41,100,124.0,12400.0
7823,2020/09/09,2020090901016922,49,34,55,128.0,7040.0
7825,2020/09/09,2020090901015506,1,17,20,127.0,2540.0
7827,2020/09/09,2020090901008672,25,28,50,125.0,6250.0
7829,2020/09/09,2020090901007825,33,49,54,125.0,6750.0
7831,2020/09/09,2020090901004890,52,57,400,125.0,50000.0
7833,2020/09/08,2020090801019167,38,52,300,127.0,38100.0
7835,2020/09/08,2020090801016866,38,53,100,129.0,12900.0
7837,2020/09/08,2020090801016349,38,10,50,126.0,6300.0
7839,2020/09/08,2020090801010719,16,28,500,124.0,62000.0
7841,2020/09/08,2020090801010683,55,28,1000,125.0,125000.0
7843,2020/09/08,2020090801010679,29,28,500,125.0,62500.0
7845,2020/09/08,2020090801007028,38,59,100,127.0,12700.0
7847,2020/09/07,2020090701027773,20,51,10,127.0,1270.0
7849,2020/09/07,2020090701020006,29,11,914,127.0,116078.0
7851,2020/09/13,2020091301038182,38,51,200,123.0,24600.0
7853,2020/09/13,2020091301037251,34,51,231,123.0,28413.0
7855,2020/09/13,2020091301036795,1,51,381,124.0,47244.0
7857,2020/09/13,2020091301020320,7,28,165,128.0,21120.0
7859,2020/09/13,2020091301020316,7,34,500,128.0,64000.0
7861,2020/09/13,2020091301020126,7,13,167,126.0,21042.0
7863,2020/09/13,2020091301011098,41,34,245,126.0,30870.0
7865,2020/09/10,2020091001028066,56,57,32,125.0,4000.0
7867,2020/09/10,2020091001020934,19,17,100,125.0,12500.0
7869,2020/09/10,2020091001012590,21,17,80,124.0,9920.0
7871,2020/09/09,2020090901022062,43,19,12,126.0,1512.0
7873,2020/09/09,2020090901016920,49,52,21,128.0,2688.0
7875,2020/09/09,2020090901009677,45,33,80,125.0,10000.0
7877,2020/09/09,2020090901008476,33,28,108,125.0,13500.0
7879,2020/09/09,2020090901007046,33,57,19,125.0,2375.0
7881,2020/09/08,2020090801019859,57,42,500,126.0,63000.0
7883,2020/09/08,2020090801019165,42,52,100,127.0,12700.0
7885,2020/09/08,2020090801016652,38,14,400,127.0,50800.0
7887,2020/09/08,2020090801013205,1,1,25,124.0,3100.0
7889,2020/09/08,2020090801010685,34,28,500,125.0,62500.0
7891,2020/09/08,2020090801010681,34,28,500,125.0,62500.0
7893,2020/09/08,2020090801010677,1,28,625,126.0,78750.0
7895,2020/09/08,2020090801006214,51,57,1000,126.0,126000.0
7897,2020/09/07,2020090701020378,52,41,100,127.0,12700.0
7899,2020/09/07,2020090701020004,29,22,1000,127.0,127000.0

7801,2020/09/07,2020090701020002,29,56,399,126.0,50274.0
7803,2020/09/07,2020090701017030,19,14,100,126.0,12600.0
7805,2020/09/07,2020090701009181,58,53,123,125.0,15375.0
7807,2020/09/07,2020090701007432,29,41,124,126.0,15624.0
7809,2020/09/07,2020090701004247,1,42,100,128.0,12800.0
7811,2020/09/07,2020090701003585,1,57,150,126.0,18900.0
7813,2020/09/07,2020090701003119,14,33,100,126.0,12600.0
7815,2020/09/06,2020090601025632,38,26,200,124.0,24800.0
7817,2020/09/06,2020090601025525,32,26,25,125.0,3125.0
7819,2020/09/06,2020090601019248,52,16,81,125.0,10125.0
7821,2020/09/06,2020090601012634,41,16,200,126.0,25200.0
7823,2020/09/06,2020090601008911,35,59,50,126.0,6300.0
7825,2020/09/06,2020090601007119,52,50,300,126.0,37800.0
7827,2020/09/06,2020090601005884,21,59,50,128.0,6400.0
7829,2020/09/06,2020090601003018,38,59,50,128.0,6400.0
7831,2020/09/03,2020090301039168,50,32,100,126.0,12600.0
7833,2020/09/03,2020090301029738,1,29,15,125.0,1875.0
7835,2020/09/03,2020090301018215,43,45,100,125.0,12500.0
7837,2020/09/03,2020090301014452,1,52,549,127.0,69723.0
7839,2020/09/03,2020090301005489,10,6,100,126.0,12600.0
7841,2020/09/02,2020090201043237,1,28,18,126.0,2268.0
7843,2020/09/02,2020090201040678,1,21,128,126.0,16128.0
7845,2020/09/02,2020090201038281,1,52,109,126.0,13734.0
7847,2020/09/02,2020090201036526,28,19,269,127.0,34163.0
7849,2020/09/02,2020090201036522,28,59,700,126.0,88200.0
7851,2020/09/07,2020090701019685,19,56,100,126.0,12600.0
7853,2020/09/07,2020090701013157,1,49,658,126.0,82908.0
7855,2020/09/07,2020090701009132,58,53,123,125.0,15375.0
7857,2020/09/07,2020090701007431,29,55,150,126.0,18900.0
7859,2020/09/07,2020090701004246,1,26,34,128.0,4352.0
7861,2020/09/07,2020090701003584,1,52,100,126.0,12600.0
7863,2020/09/07,2020090701002166,49,33,300,126.0,37800.0
7865,2020/09/06,2020090601025631,5,26,100,124.0,12400.0
7867,2020/09/06,2020090601021625,32,1,25,125.0,3125.0
7869,2020/09/06,2020090601014198,1,41,30,126.0,3780.0
7871,2020/09/06,2020090601012633,1,16,30,126.0,3780.0
7873,2020/09/06,2020090601007353,34,33,100,127.0,12700.0
7875,2020/09/06,2020090601007058,38,50,100,126.0,12600.0
7877,2020/09/06,2020090601005862,14,59,500,127.0,63500.0
7879,2020/09/06,2020090601003017,42,59,90,128.0,11520.0
7881,2020/09/03,2020090301037936,45,6,86,126.0,10836.0
7883,2020/09/03,2020090301028245,1,57,105,126.0,13230.0
7885,2020/09/03,2020090301017856,59,45,602,126.0,75852.0
7887,2020/09/03,2020090301014451,1,21,171,127.0,21717.0
7889,2020/09/03,2020090301005403,54,6,200,126.0,25200.0
7891,2020/09/02,2020090201042534,49,6,400,126.0,50400.0
7893,2020/09/02,2020090201040677,14,21,372,126.0,46872.0
7895,2020/09/02,2020090201038019,52,52,20,126.0,2520.0
7897,2020/09/02,2020090201036525,28,34,100,127.0,12700.0
7899,2020/09/02,2020090201035729,13,7,428,125.0,53500.0
7901,2020/09/07,2020090701018427,1,14,500,126.0,63000.0
7903,2020/09/07,2020090701009635,1,34,553,125.0,69125.0
7905,2020/09/07,2020090701007767,58,41,250,125.0,31250.0
7907,2020/09/07,2020090701007430,29,38,201,126.0,25326.0
7909,2020/09/07,2020090701004245,1,41,1000,128.0,128000.0
7911,2020/09/07,2020090701003583,1,41,50,126.0,6300.0
7913,2020/09/06,2020090601025634,1,26,425,124.0,52700.0
7915,2020/09/06,2020090601025630,39,26,200,124.0,24800.0
7917,2020/09/06,2020090601021624,52,1,119,125.0,14875.0
7919,2020/09/06,2020090601014126,1,41,200,126.0,25200.0
7921,2020/09/06,2020090601012342,1,34,30,126.0,3780.0
7923,2020/09/06,2020090601007255,34,45,200,127.0,25400.0
7925,2020/09/06,2020090601007057,1,50,300,127.0,38100.0
7927,2020/09/06,2020090601005699,1,59,300,128.0,38400.0
7929,2020/09/06,2020090601002584,38,45,300,129.0,38700.0
7931,2020/09/03,2020090301037800,45,57,14,126.0,1764.0
7933,2020/09/03,2020090301028244,1,58,25,125.0,3125.0
7935,2020/09/03,2020090301017122,59,34,398,126.0,50148.0
7937,2020/09/03,2020090301012175,57,21,329,127.0,41783.0
7939,2020/09/03,2020090301001277,57,6,171,128.0,21888.0
7941,2020/09/02,2020090201042343,49,42,100,126.0,12600.0
7943,2020/09/02,2020090201039911,14,37,128,126.0,16128.0
7945,2020/09/02,2020090201037880,52,52,20,126.0,2520.0
7947,2020/09/02,2020090201036524,28,34,82,127.0,10414.0
7949,2020/09/02,2020090201035357,34,7,174,125.0,21750.0
7951,2020/09/07,2020090701017031,35,14,100,126.0,12600.0
7953,2020/09/07,2020090701009217,1,53,123,124.0,15252.0
7955,2020/09/07,2020090701007433,29,41,25,126.0,3150.0
7957,2020/09/07,2020090701004248,1,6,40,128.0,5120.0
7959,2020/09/07,2020090701004244,1,33,58,127.0,7366.0
7961,2020/09/07,2020090701003120,14,41,50,126.0,6300.0
7963,2020/09/06,2020090601025633,51,26,40,124.0,4960.0
7965,2020/09/06,2020090601025526,58,26,10,125.0,1250.0
7967,2020/09/06,2020090601020049,59,49,700,127.0,88900.0
7969,2020/09/06,2020090601012635,1,16,70,126.0,8820.0
7971,2020/09/06,2020090601008912,1,59,440,126.0,55440.0
7973,2020/09/06,2020090601007120,38,50,300,125.0,37500.0
7975,2020/09/06,2020090601006678,1,59,450,128.0,57600.0
7977,2020/09/06,2020090601003019,38,59,100,127.0,12700.0
7979,2020/09/06,2020090601001147,42,33,10,128.0,1280.0
7981,2020/09/03,2020090301030419,48,57,11,126.0,1386.0
7983,2020/09/03,2020090301018216,29,45,50,124.0,6200.0
7985,2020/09/03,2020090301014453,1,43,30,127.0,3810.0
7987,2020/09/03,2020090301011329,58,21,500,127.0,63500.0
7989,2020/09/02,2020090201043683,1,44,250,126.0,31500.0
7991,2020/09/02,2020090201041456,13,40,400,125.0,50000.0
7993,2020/09/02,2020090201038520,41,19,10,127.0,1270.0
7995,2020/09/02,2020090201036638,52,52,100,126.0,12600.0
7997,2020/09/02,2020090201036523,28,21,849,127.0,107823.0
7999,2020/09/02,2020090201035147,34,33,24,125.0,3000.0

7901,2020/09/02,2020090201030461,1,22,69,126.0,8694.0
7903,2020/09/02,2020090201027038,1,14,264,126.0,33264.0
7905,2020/09/02,2020090201025361,57,13,54,126.0,6804.0
7907,2020/09/02,2020090201022129,49,34,10,126.0,1260.0
7909,2020/09/02,2020090201008459,41,39,20,123.0,2460.0
7911,2020/08/31,2020083101037630,45,33,84,123.0,10332.0
7913,2020/08/31,2020083101025497,41,42,3577,122.0,436394.0
7915,2020/08/31,2020083101023994,45,59,50,123.0,6150.0
7917,2020/08/31,2020083101018115,52,35,819,122.0,99918.0
7919,2020/08/31,2020083101009669,57,54,10,122.0,1220.0
7921,2020/08/27,2020082701022004,42,29,38,122.0,4636.0
7923,2020/08/27,2020082701020834,52,19,200,123.0,24600.0
