#,Date,Transact. No,Buyer,Seller,Qty,Rate,Amount
1333,2019/02/11,2019021101003190,16,39,10,17803.0,178030.0
1335,2019/02/05,2019020501000706,16,42,10,18536.0,185360.0
1337,2019/02/03,2019020301003570,56,35,20,19300.0,386000.0
1339,2019/01/31,2019013101003926,57,25,30,19657.0,589710.0
1341,2019/01/30,2019013001004404,25,25,10,19272.0,192720.0
1343,2019/01/30,2019013001001655,35,25,10,20066.0,200660.0
1345,2019/01/27,2019012701004202,56,25,10,20500.0,205000.0
1347,2019/01/24,2019012401002881,45,32,10,20400.0,204000.0
1349,2019/01/23,2019012301003656,3,58,15,20500.0,307500.0
1351,2019/04/28,2019042801007829,39,19,10,20703.0,207030.0
1353,2019/04/25,2019042501010132,45,45,5,19900.0,99500.0
1355,2019/04/23,2019042301005110,19,57,10,19356.0,193560.0
1357,2019/04/11,2019041101000015,25,25,40,18241.0,729640.0
1359,2019/04/09,2019040901006343,3,25,10,19000.0,190000.0
1361,2019/03/31,2019033101005618,3,16,10,19700.0,197000.0
1363,2019/03/27,2019032701003132,40,16,10,19293.0,192930.0
1365,2019/03/25,2019032501001036,3,25,10,19000.0,190000.0
1367,2019/03/13,2019031301004185,54,25,50,19000.0,950000.0
1369,2019/03/12,2019031201000106,3,3,10,19380.0,193800.0
1371,2019/03/07,2019030701000955,45,25,10,19105.0,191050.0
1373,2019/03/03,2019030301001393,11,7,10,19110.0,191100.0
1375,2019/02/27,2019022701000636,55,3,10,19229.0,192290.0
1377,2019/02/27,2019022701000004,3,3,10,20413.0,204130.0
1379,2019/02/19,2019021901003993,16,56,10,18860.0,188600.0
1381,2019/02/13,2019021301001551,1,11,10,18500.0,185000.0
1383,2019/02/06,2019020601003026,3,28,10,18166.0,181660.0
1385,2019/02/05,2019020501000705,43,42,10,18540.0,185400.0
1387,2019/02/03,2019020301003569,45,35,10,19300.0,193000.0
1389,2019/01/31,2019013101002887,45,25,10,19657.0,196570.0
1391,2019/01/30,2019013001004403,16,25,10,19273.0,192730.0
1393,2019/01/30,2019013001001654,59,25,10,20066.0,200660.0
1395,2019/01/24,2019012401005936,6,42,20,20892.0,417840.0
1397,2019/01/24,2019012401001889,3,42,20,20082.0,401640.0
1399,2019/01/23,2019012301003655,3,1,10,20400.0,204000.0
1301,2019/01/21,2019012101003366,6,17,50,23350.0,1167500.0
1303,2018/11/25,2018112501002141,19,10,10,23412.0,234120.0
1305,2018/10/25,201810256621245,3,3,10,23431.0,234310.0
1307,2018/10/22,201810226609937,10,19,10,21649.0,216490.0
1309,2018/10/15,201810156600218,56,56,50,23000.0,1150000.0
1311,2018/10/14,201810146597364,10,56,10,22090.0,220900.0
1313,2018/10/14,201810146596229,3,59,10,23818.0,238180.0
1315,2018/09/11,201809116467984,3,3,10,24663.0,246630.0
1317,2018/09/10,201809106464378,3,3,10,24190.0,241900.0
1319,2018/09/06,201809066457496,25,8,10,23800.0,238000.0
1321,2018/09/05,201809056450398,59,8,10,23150.0,231500.0
1323,2018/09/05,201809056446508,6,8,10,23600.0,236000.0
1325,2018/09/03,201809036432499,56,58,10,23484.0,234840.0
1327,2018/08/21,201808216407560,56,56,10,23501.0,235010.0
1329,2018/08/19,201808196398406,3,56,10,23500.0,235000.0
1331,2018/08/16,201808166392507,56,3,10,23045.0,230450.0
1333,2018/08/12,201808126377090,25,25,10,23060.0,230600.0
1335,2018/08/07,201808076365902,18,37,10,24300.0,243000.0
1337,2018/07/29,201807296343765,59,6,10,25450.0,254500.0
1339,2018/07/08,201807086287266,3,21,10,25800.0,258000.0
1341,2018/07/05,201807056281154,3,56,10,25921.0,259210.0
1343,2018/06/28,201806286259845,18,59,10,25900.0,259000.0
1345,2018/06/26,201806266252275,58,59,10,26479.0,264790.0
1347,2018/06/14,201806146223860,42,3,10,27030.0,270300.0
1349,2018/06/03,201806036184738,3,7,10,25981.0,259810.0
1351,2019/01/23,2019012301000058,25,25,20,20274.0,405480.0
1353,2018/11/25,2018112501003500,3,3,10,23402.0,234020.0
1355,2018/11/25,2018112501001974,19,56,10,23889.0,238890.0
1357,2018/10/25,201810256620754,3,3,10,22972.0,229720.0
1359,2018/10/22,201810226609928,3,19,10,21650.0,216500.0
1361,2018/10/15,201810156600204,56,56,50,22950.0,1147500.0
1363,2018/10/14,201810146596767,3,56,10,22540.0,225400.0
1365,2018/10/14,201810146596228,3,19,10,23818.0,238180.0
1367,2018/09/11,201809116467966,58,3,20,24180.0,483600.0
1369,2018/09/06,201809066459395,3,8,20,23716.0,474320.0
1371,2018/09/06,201809066453946,56,56,10,23513.0,235130.0
1373,2018/09/05,201809056450397,56,8,10,23151.0,231510.0
1375,2018/09/03,201809036434402,13,56,10,24000.0,240000.0
1377,2018/09/03,201809036432473,3,58,10,23024.0,230240.0
1379,2018/08/20,201808206404974,1,56,10,23965.0,239650.0
1381,2018/08/19,201808196398405,56,56,10,23501.0,235010.0
1383,2018/08/14,201808146383563,3,17,10,22594.0,225940.0
1385,2018/08/12,201808126375018,25,25,10,23530.0,235300.0
1387,2018/08/05,201808056358624,18,56,10,24500.0,245000.0
1389,2018/07/10,201807106298069,45,6,10,25000.0,250000.0
1391,2018/07/08,201807086287245,28,56,10,25392.0,253920.0
1393,2018/07/03,201807036270951,3,56,10,26450.0,264500.0
1395,2018/06/28,201806286259512,45,59,10,25499.0,254990.0
1397,2018/06/24,201806246245465,35,35,5,27500.0,137500.0
1399,2018/06/07,201806076202253,13,56,10,26500.0,265000.0
1401,2019/01/21,2019012101009890,6,56,10,22883.0,228830.0
1403,2018/11/25,2018112501003340,19,58,10,22944.0,229440.0
1405,2018/10/31,201810316635267,3,3,10,23899.0,238990.0
1407,2018/10/23,201810236610696,3,10,10,22081.0,220810.0
1409,2018/10/21,201810216605016,3,56,10,22540.0,225400.0
1411,2018/10/14,201810146598302,3,56,10,22531.0,225310.0
1413,2018/10/14,201810146596418,3,56,10,23342.0,233420.0
1415,2018/09/20,201809206505712,3,3,10,24799.0,247990.0
1417,2018/09/10,201809106466468,17,17,30,24190.0,725700.0
1419,2018/09/06,201809066457497,25,56,10,23981.0,239810.0
1421,2018/09/05,201809056450399,3,8,10,23050.0,230500.0
1423,2018/09/05,201809056446509,3,8,10,23520.0,235200.0
1425,2018/09/03,201809036432578,56,56,10,23500.0,235000.0
1427,2018/08/23,201808236411361,25,25,10,23031.0,230310.0
1429,2018/08/19,201808196398407,56,56,10,23497.0,234970.0
1431,2018/08/16,201808166393559,22,25,10,23505.0,235050.0
1433,2018/08/14,201808146382071,25,25,10,22599.0,225990.0
1435,2018/08/07,201808076365903,11,37,10,24010.0,240100.0
1437,2018/07/29,201807296344181,59,6,10,25000.0,250000.0
1439,2018/07/10,201807106294270,3,6,10,25284.0,252840.0
1441,2018/07/05,201807056281788,3,59,10,25403.0,254030.0
1443,2018/07/02,201807026266772,18,59,10,26000.0,260000.0
1445,2018/06/27,201806276256715,7,19,10,25950.0,259500.0
1447,2018/06/14,201806146224137,42,3,10,27570.0,275700.0
1449,2018/06/03,201806036185822,3,56,10,26500.0,265000.0
1451,2019/01/23,2019012301000001,25,25,20,20687.0,413740.0
1453,2018/11/25,2018112501003384,45,58,10,22944.0,229440.0
1455,2018/11/06,2018110601000467,3,3,10,24376.0,243760.0
1457,2018/10/24,201810246614993,3,3,10,22522.0,225220.0
1459,2018/10/22,201810226609806,3,19,10,22090.0,220900.0
1461,2018/10/15,201810156599936,38,56,10,22500.0,225000.0
1463,2018/10/14,201810146596616,56,56,50,23000.0,1150000.0
1465,2018/09/30,201809306550060,41,56,10,24304.0,243040.0
1467,2018/09/11,201809116467921,3,3,10,24673.0,246730.0
1469,2018/09/06,201809066458519,3,8,10,24200.0,242000.0
1471,2018/09/06,201809066453744,25,42,10,23511.0,235110.0
1473,2018/09/05,201809056450396,34,8,10,23152.0,231520.0
1475,2018/09/03,201809036432923,3,58,10,23953.0,239530.0
1477,2018/08/23,201808236411516,25,25,10,22573.0,225730.0
1479,2018/08/19,201808196398422,3,56,10,23496.0,234960.0
1481,2018/08/16,201808166397164,19,56,10,23975.0,239750.0
1483,2018/08/14,201808146382786,25,25,10,22151.0,221510.0
1485,2018/08/08,201808086369428,34,34,2,23530.0,47060.0
1487,2018/07/30,201807306346250,59,59,10,25000.0,250000.0
1489,2018/07/10,201807106297789,3,6,10,25500.0,255000.0
1491,2018/07/08,201807086286258,56,57,10,24895.0,248950.0
1493,2018/07/03,201807036270950,3,21,10,26400.0,264000.0
1495,2018/06/28,201806286259506,42,16,30,25431.0,762930.0
1497,2018/06/17,201806176229346,19,21,10,27019.0,270190.0
1499,2018/06/07,201806076197498,28,28,30,26500.0,795000.0

1301,2019/01/21,2019012101003366,6,17,50,23350.0,1167500.0
1303,2018/11/25,2018112501002141,19,10,10,23412.0,234120.0
1305,2018/10/25,201810256621245,3,3,10,23431.0,234310.0
1307,2018/10/22,201810226609937,10,19,10,21649.0,216490.0
1309,2018/10/15,201810156600218,56,56,50,23000.0,1150000.0
1311,2018/10/14,201810146597364,10,56,10,22090.0,220900.0
1313,2018/10/14,201810146596229,3,59,10,23818.0,238180.0
1315,2018/09/11,201809116467984,3,3,10,24663.0,246630.0
1317,2018/09/10,201809106464378,3,3,10,24190.0,241900.0
1319,2018/09/06,201809066457496,25,8,10,23800.0,238000.0
1321,2018/09/05,201809056450398,59,8,10,23150.0,231500.0
1323,2018/09/05,201809056446508,6,8,10,23600.0,236000.0
1325,2018/09/03,201809036432499,56,58,10,23484.0,234840.0
1327,2018/08/21,201808216407560,56,56,10,23501.0,235010.0
1329,2018/08/19,201808196398406,3,56,10,23500.0,235000.0
1331,2018/08/16,201808166392507,56,3,10,23045.0,230450.0
1333,2018/08/12,201808126377090,25,25,10,23060.0,230600.0
1335,2018/08/07,201808076365902,18,37,10,24300.0,243000.0
1337,2018/07/29,201807296343765,59,6,10,25450.0,254500.0
1339,2018/07/08,201807086287266,3,21,10,25800.0,258000.0
1341,2018/07/05,201807056281154,3,56,10,25921.0,259210.0
1343,2018/06/28,201806286259845,18,59,10,25900.0,259000.0
1345,2018/06/26,201806266252275,58,59,10,26479.0,264790.0
1347,2018/06/14,201806146223860,42,3,10,27030.0,270300.0
1349,2018/06/03,201806036184738,3,7,10,25981.0,259810.0
1351,2019/01/23,2019012301000058,25,25,20,20274.0,405480.0
1353,2018/11/25,2018112501003500,3,3,10,23402.0,234020.0
1355,2018/11/25,2018112501001974,19,56,10,23889.0,238890.0
1357,2018/10/25,201810256620754,3,3,10,22972.0,229720.0
1359,2018/10/22,201810226609928,3,19,10,21650.0,216500.0
1361,2018/10/15,201810156600204,56,56,50,22950.0,1147500.0
1363,2018/10/14,201810146596767,3,56,10,22540.0,225400.0
1365,2018/10/14,201810146596228,3,19,10,23818.0,238180.0
1367,2018/09/11,201809116467966,58,3,20,24180.0,483600.0
1369,2018/09/06,201809066459395,3,8,20,23716.0,474320.0
1371,2018/09/06,201809066453946,56,56,10,23513.0,235130.0
1373,2018/09/05,201809056450397,56,8,10,23151.0,231510.0
1375,2018/09/03,201809036434402,13,56,10,24000.0,240000.0
1377,2018/09/03,201809036432473,3,58,10,23024.0,230240.0
1379,2018/08/20,201808206404974,1,56,10,23965.0,239650.0
1381,2018/08/19,201808196398405,56,56,10,23501.0,235010.0
1383,2018/08/14,201808146383563,3,17,10,22594.0,225940.0
1385,2018/08/12,201808126375018,25,25,10,23530.0,235300.0
1387,2018/08/05,201808056358624,18,56,10,24500.0,245000.0
1389,2018/07/10,201807106298069,45,6,10,25000.0,250000.0
1391,2018/07/08,201807086287245,28,56,10,25392.0,253920.0
1393,2018/07/03,201807036270951,3,56,10,26450.0,264500.0
1395,2018/06/28,201806286259512,45,59,10,25499.0,254990.0
1397,2018/06/24,201806246245465,35,35,5,27500.0,137500.0
1399,2018/06/07,201806076202253,13,56,10,26500.0,265000.0
1401,2019/01/21,2019012101009890,6,56,10,22883.0,228830.0
1403,2018/11/25,2018112501003340,19,58,10,22944.0,229440.0
1405,2018/10/31,201810316635267,3,3,10,23899.0,238990.0
1407,2018/10/23,201810236610696,3,10,10,22081.0,220810.0
1409,2018/10/21,201810216605016,3,56,10,22540.0,225400.0
1411,2018/10/14,201810146598302,3,56,10,22531.0,225310.0
1413,2018/10/14,201810146596418,3,56,10,23342.0,233420.0
1415,2018/09/20,201809206505712,3,3,10,24799.0,247990.0
1417,2018/09/10,201809106466468,17,17,30,24190.0,725700.0
1419,2018/09/06,201809066457497,25,56,10,23981.0,239810.0
1421,2018/09/05,201809056450399,3,8,10,23050.0,230500.0
1423,2018/09/05,201809056446509,3,8,10,23520.0,235200.0
1425,2018/09/03,201809036432578,56,56,10,23500.0,235000.0
1427,2018/08/23,201808236411361,25,25,10,23031.0,230310.0
1429,2018/08/19,201808196398407,56,56,10,23497.0,234970.0
1431,2018/08/16,201808166393559,22,25,10,23505.0,235050.0
1433,2018/08/14,201808146382071,25,25,10,22599.0,225990.0
1435,2018/08/07,201808076365903,11,37,10,24010.0,240100.0
1437,2018/07/29,201807296344181,59,6,10,25000.0,250000.0
1439,2018/07/10,201807106294270,3,6,10,25284.0,252840.0
1441,2018/07/05,201807056281788,3,59,10,25403.0,254030.0
1443,2018/07/02,201807026266772,18,59,10,26000.0,260000.0
1445,2018/06/27,201806276256715,7,19,10,25950.0,259500.0
1447,2018/06/14,201806146224137,42,3,10,27570.0,275700.0
1449,2018/06/03,201806036185822,3,56,10,26500.0,265000.0
1451,2019/01/23,2019012301000001,25,25,20,20687.0,413740.0
1453,2018/11/25,2018112501003384,45,58,10,22944.0,229440.0
1455,2018/11/06,2018110601000467,3,3,10,24376.0,243760.0
1457,2018/10/24,201810246614993,3,3,10,22522.0,225220.0
1459,2018/10/22,201810226609806,3,19,10,22090.0,220900.0
1461,2018/10/15,201810156599936,38,56,10,22500.0,225000.0
1463,2018/10/14,201810146596616,56,56,50,23000.0,1150000.0
1465,2018/09/30,201809306550060,41,56,10,24304.0,243040.0
1467,2018/09/11,201809116467921,3,3,10,24673.0,246730.0
1469,2018/09/06,201809066458519,3,8,10,24200.0,242000.0
1471,2018/09/06,201809066453744,25,42,10,23511.0,235110.0
1473,2018/09/05,201809056450396,34,8,10,23152.0,231520.0
1475,2018/09/03,201809036432923,3,58,10,23953.0,239530.0
1477,2018/08/23,201808236411516,25,25,10,22573.0,225730.0
1479,2018/08/19,201808196398422,3,56,10,23496.0,234960.0
1481,2018/08/16,201808166397164,19,56,10,23975.0,239750.0
1483,2018/08/14,201808146382786,25,25,10,22151.0,221510.0
1485,2018/08/08,201808086369428,34,34,2,23530.0,47060.0
1487,2018/07/30,201807306346250,59,59,10,25000.0,250000.0
1489,2018/07/10,201807106297789,3,6,10,25500.0,255000.0
1491,2018/07/08,201807086286258,56,57,10,24895.0,248950.0
1493,2018/07/03,201807036270950,3,21,10,26400.0,264000.0
1495,2018/06/28,201806286259506,42,16,30,25431.0,762930.0
1497,2018/06/17,201806176229346,19,21,10,27019.0,270190.0
1499,2018/06/07,201806076197498,28,28,30,26500.0,795000.0
1401,2018/05/08,201805086106762,25,16,30,26000.0,780000.0
1403,2018/04/17,201804175993279,45,6,10,26692.0,266920.0
1405,2018/04/11,201804115970494,3,56,30,25666.0,769980.0
1407,2018/04/05,201804055938988,1,6,10,26500.0,265000.0
1409,2018/04/01,201804015913744,33,33,250,25145.0,6286250.0
1411,2018/03/28,201803285901457,25,28,10,24652.0,246520.0
1413,2018/03/26,201803265886846,25,28,10,25154.0,251540.0
1415,2018/03/22,201803225879040,25,28,10,25174.0,251740.0
1417,2018/03/21,201803215877082,35,25,10,25195.0,251950.0
1419,2018/03/14,201803145856630,10,47,20,26200.0,524000.0
1421,2018/03/12,201803125851662,25,49,140,26900.0,3766000.0
1423,2018/02/28,201802285815497,58,38,10,27800.0,278000.0
1425,2018/02/20,201802205790415,25,25,10,27418.0,274180.0
1427,2018/02/12,201802125769601,25,25,20,27440.0,548800.0
1429,2018/01/23,201801235721570,34,28,424,24425.3,10356318.72
1431,2018/01/17,201801175710807,25,49,30,27756.0,832680.0
1433,2018/01/10,201801105693943,25,25,20,28322.0,566440.0
1435,2018/01/03,201801035672400,25,13,30,29300.0,879000.0
1437,2018/01/01,201801015663105,25,39,10,28501.0,285010.0
1439,2017/12/24,201712245631426,25,44,10,28200.0,282000.0
1441,2017/12/13,201712135593162,25,50,10,28500.0,285000.0
1443,2017/11/30,201711305558859,33,16,10,28800.0,288000.0
1445,2017/11/21,201711215517841,58,17,10,28700.0,287000.0
1447,2017/11/19,201711195505309,25,17,10,28420.0,284200.0
1449,2017/11/14,201711145488889,17,43,10,29700.0,297000.0
1451,2018/05/31,201805316178032,25,21,20,25472.0,509440.0
1453,2018/05/03,201805036085158,25,21,10,26000.0,260000.0
1455,2018/04/12,201804125974480,32,3,10,26169.0,261690.0
1457,2018/04/10,201804105963200,25,39,10,25163.0,251630.0
1459,2018/04/03,201804035923871,25,10,10,25637.0,256370.0
1461,2018/04/01,201804015913739,3,38,10,25647.0,256470.0
1463,2018/03/28,201803285901402,10,32,10,25144.0,251440.0
1465,2018/03/26,201803265886537,10,10,10,25667.0,256670.0
1467,2018/03/22,201803225878936,25,25,10,25687.0,256870.0
1469,2018/03/20,201803205868183,25,25,10,24701.0,247010.0
1471,2018/03/13,201803135854205,45,47,10,26200.0,262000.0
1473,2018/03/12,201803125849732,3,17,10,26900.0,269000.0
1475,2018/02/26,201802265810310,10,38,10,27440.0,274400.0
1477,2018/02/18,201802185789148,3,17,10,27977.0,279770.0
1479,2018/02/08,201802085763078,7,17,30,28000.0,840000.0
1481,2018/01/21,201801215711404,25,3,10,28311.0,283110.0
1483,2018/01/17,201801175710326,3,49,10,27756.0,277560.0
1485,2018/01/03,201801035674924,25,43,100,28900.0,2890000.0
1487,2018/01/03,201801035670944,25,13,30,29000.0,870000.0
1489,2018/01/01,201801015661171,25,3,10,29070.0,290700.0
1491,2017/12/24,201712245631024,25,19,10,28224.0,282240.0
1493,2017/12/12,201712125588021,25,16,90,28500.0,2565000.0
1495,2017/11/28,201711285540835,25,16,30,28700.0,861000.0
1497,2017/11/19,201711195506549,58,4,60,28988.0,1739280.0
1499,2017/11/16,201711165501537,38,43,10,29000.0,290000.0
1501,2018/05/16,201805166128451,25,28,10,25480.0,254800.0
1503,2018/05/02,201805026080444,32,6,10,26200.0,262000.0
1505,2018/04/12,201804125971783,25,28,10,25153.0,251530.0
1507,2018/04/10,201804105963007,32,25,350,26200.0,9170000.0
1509,2018/04/02,201804025923105,25,28,10,24643.0,246430.0
1511,2018/03/28,201803285905409,25,25,1000,25145.0,25145000.0
1513,2018/03/26,201803265886860,25,28,10,24651.0,246510.0
1515,2018/03/22,201803225884924,17,10,10,25677.0,256770.0
1517,2018/03/21,201803215877108,32,25,10,25698.0,256980.0
1519,2018/03/15,201803155857647,25,25,20,25676.0,513520.0
1521,2018/03/12,201803125851670,25,49,10,26800.0,268000.0
1523,2018/03/07,201803075840937,55,17,10,27244.0,272440.0
1525,2018/02/22,201802225800467,3,38,10,27966.0,279660.0
1527,2018/02/15,201802155782098,42,49,100,27988.0,2798800.0
1529,2018/01/23,201801235721579,34,44,212,24980.4,5295844.8
1531,2018/01/17,201801175711194,25,49,50,27756.0,1387800.0
1533,2018/01/14,201801145698479,25,25,20,27756.0,555120.0
1535,2018/01/03,201801035673717,25,11,10,29000.0,290000.0
1537,2018/01/03,201801035670857,25,28,25,29000.0,725000.0
1539,2017/12/28,201712285646083,25,47,30,28200.0,846000.0
1541,2017/12/13,201712135593435,25,42,10,28600.0,286000.0
1543,2017/11/30,201711305558860,25,16,10,28701.0,287010.0
1545,2017/11/23,201711235526860,58,16,30,29000.0,870000.0
1547,2017/11/19,201711195506547,58,17,10,28950.0,289500.0
1549,2017/11/14,201711145490633,42,58,10,30000.0,300000.0
1551,2018/05/28,201805286164394,42,3,50,25989.0,1299450.0
1553,2018/05/03,201805036082424,17,17,20,26500.0,530000.0
1555,2018/04/12,201804125974043,32,1,10,25656.0,256560.0
1557,2018/04/10,201804105963161,25,28,10,25676.0,256760.0
1559,2018/04/03,201804035923812,1,10,10,25135.0,251350.0
1561,2018/04/01,201804015913222,33,33,250,25145.0,6286250.0
1563,2018/03/28,201803285901084,1,32,10,24651.0,246510.0
1565,2018/03/26,201803265885011,25,28,10,25164.0,251640.0
1567,2018/03/21,201803215877186,32,25,10,26211.0,262110.0
1569,2018/03/18,201803185862888,25,25,10,25163.0,251630.0
1571,2018/03/13,201803135853088,25,45,490,26264.0,12869360.0
1573,2018/03/11,201803115843544,25,25,10,26700.0,267000.0
1575,2018/02/26,201802265806982,10,47,10,28000.0,280000.0
1577,2018/02/18,201802185783335,25,25,20,27429.0,548580.0
1579,2018/01/23,201801235721585,34,40,212,28000.0,5936000.0
1581,2018/01/17,201801175711293,25,49,90,27756.0,2498040.0
1583,2018/01/17,201801175710151,25,49,20,27756.0,555120.0
1585,2018/01/03,201801035674673,25,58,10,29000.0,290000.0
1587,2018/01/03,201801035670943,25,28,40,29000.0,1160000.0
1589,2017/12/31,201712315657756,25,17,10,28500.0,285000.0
1591,2017/12/19,201712195611583,25,39,10,28800.0,288000.0
1593,2017/12/12,201712125587401,3,58,10,29000.0,290000.0
1595,2017/11/23,201711235527220,58,17,10,29000.0,290000.0
1597,2017/11/19,201711195506548,58,43,20,28960.0,579200.0
1599,2017/11/16,201711165500180,25,17,10,29400.0,294000.0

1401,2018/05/08,201805086106762,25,16,30,26000.0,780000.0
1403,2018/04/17,201804175993279,45,6,10,26692.0,266920.0
1405,2018/04/11,201804115970494,3,56,30,25666.0,769980.0
1407,2018/04/05,201804055938988,1,6,10,26500.0,265000.0
1409,2018/04/01,201804015913744,33,33,250,25145.0,6286250.0
1411,2018/03/28,201803285901457,25,28,10,24652.0,246520.0
1413,2018/03/26,201803265886846,25,28,10,25154.0,251540.0
1415,2018/03/22,201803225879040,25,28,10,25174.0,251740.0
1417,2018/03/21,201803215877082,35,25,10,25195.0,251950.0
1419,2018/03/14,201803145856630,10,47,20,26200.0,524000.0
1421,2018/03/12,201803125851662,25,49,140,26900.0,3766000.0
1423,2018/02/28,201802285815497,58,38,10,27800.0,278000.0
1425,2018/02/20,201802205790415,25,25,10,27418.0,274180.0
1427,2018/02/12,201802125769601,25,25,20,27440.0,548800.0
1429,2018/01/23,201801235721570,34,28,424,24425.3,10356318.72
1431,2018/01/17,201801175710807,25,49,30,27756.0,832680.0
1433,2018/01/10,201801105693943,25,25,20,28322.0,566440.0
1435,2018/01/03,201801035672400,25,13,30,29300.0,879000.0
1437,2018/01/01,201801015663105,25,39,10,28501.0,285010.0
1439,2017/12/24,201712245631426,25,44,10,28200.0,282000.0
1441,2017/12/13,201712135593162,25,50,10,28500.0,285000.0
1443,2017/11/30,201711305558859,33,16,10,28800.0,288000.0
1445,2017/11/21,201711215517841,58,17,10,28700.0,287000.0
1447,2017/11/19,201711195505309,25,17,10,28420.0,284200.0
1449,2017/11/14,201711145488889,17,43,10,29700.0,297000.0
1451,2018/05/31,201805316178032,25,21,20,25472.0,509440.0
1453,2018/05/03,201805036085158,25,21,10,26000.0,260000.0
1455,2018/04/12,201804125974480,32,3,10,26169.0,261690.0
1457,2018/04/10,201804105963200,25,39,10,25163.0,251630.0
1459,2018/04/03,201804035923871,25,10,10,25637.0,256370.0
1461,2018/04/01,201804015913739,3,38,10,25647.0,256470.0
1463,2018/03/28,201803285901402,10,32,10,25144.0,251440.0
1465,2018/03/26,201803265886537,10,10,10,25667.0,256670.0
1467,2018/03/22,201803225878936,25,25,10,25687.0,256870.0
1469,2018/03/20,201803205868183,25,25,10,24701.0,247010.0
1471,2018/03/13,201803135854205,45,47,10,26200.0,262000.0
1473,2018/03/12,201803125849732,3,17,10,26900.0,269000.0
1475,2018/02/26,201802265810310,10,38,10,27440.0,274400.0
1477,2018/02/18,201802185789148,3,17,10,27977.0,279770.0
1479,2018/02/08,201802085763078,7,17,30,28000.0,840000.0
1481,2018/01/21,201801215711404,25,3,10,28311.0,283110.0
1483,2018/01/17,201801175710326,3,49,10,27756.0,277560.0
1485,2018/01/03,201801035674924,25,43,100,28900.0,2890000.0
1487,2018/01/03,201801035670944,25,13,30,29000.0,870000.0
1489,2018/01/01,201801015661171,25,3,10,29070.0,290700.0
1491,2017/12/24,201712245631024,25,19,10,28224.0,282240.0
1493,2017/12/12,201712125588021,25,16,90,28500.0,2565000.0
1495,2017/11/28,201711285540835,25,16,30,28700.0,861000.0
1497,2017/11/19,201711195506549,58,4,60,28988.0,1739280.0
1499,2017/11/16,201711165501537,38,43,10,29000.0,290000.0
1501,2018/05/16,201805166128451,25,28,10,25480.0,254800.0
1503,2018/05/02,201805026080444,32,6,10,26200.0,262000.0
1505,2018/04/12,201804125971783,25,28,10,25153.0,251530.0
1507,2018/04/10,201804105963007,32,25,350,26200.0,9170000.0
1509,2018/04/02,201804025923105,25,28,10,24643.0,246430.0
1511,2018/03/28,201803285905409,25,25,1000,25145.0,25145000.0
1513,2018/03/26,201803265886860,25,28,10,24651.0,246510.0
1515,2018/03/22,201803225884924,17,10,10,25677.0,256770.0
1517,2018/03/21,201803215877108,32,25,10,25698.0,256980.0
1519,2018/03/15,201803155857647,25,25,20,25676.0,513520.0
1521,2018/03/12,201803125851670,25,49,10,26800.0,268000.0
1523,2018/03/07,201803075840937,55,17,10,27244.0,272440.0
1525,2018/02/22,201802225800467,3,38,10,27966.0,279660.0
1527,2018/02/15,201802155782098,42,49,100,27988.0,2798800.0
1529,2018/01/23,201801235721579,34,44,212,24980.4,5295844.8
1531,2018/01/17,201801175711194,25,49,50,27756.0,1387800.0
1533,2018/01/14,201801145698479,25,25,20,27756.0,555120.0
1535,2018/01/03,201801035673717,25,11,10,29000.0,290000.0
1537,2018/01/03,201801035670857,25,28,25,29000.0,725000.0
1539,2017/12/28,201712285646083,25,47,30,28200.0,846000.0
1541,2017/12/13,201712135593435,25,42,10,28600.0,286000.0
1543,2017/11/30,201711305558860,25,16,10,28701.0,287010.0
1545,2017/11/23,201711235526860,58,16,30,29000.0,870000.0
1547,2017/11/19,201711195506547,58,17,10,28950.0,289500.0
1549,2017/11/14,201711145490633,42,58,10,30000.0,300000.0
1551,2018/05/28,201805286164394,42,3,50,25989.0,1299450.0
1553,2018/05/03,201805036082424,17,17,20,26500.0,530000.0
1555,2018/04/12,201804125974043,32,1,10,25656.0,256560.0
1557,2018/04/10,201804105963161,25,28,10,25676.0,256760.0
1559,2018/04/03,201804035923812,1,10,10,25135.0,251350.0
1561,2018/04/01,201804015913222,33,33,250,25145.0,6286250.0
1563,2018/03/28,201803285901084,1,32,10,24651.0,246510.0
1565,2018/03/26,201803265885011,25,28,10,25164.0,251640.0
1567,2018/03/21,201803215877186,32,25,10,26211.0,262110.0
1569,2018/03/18,201803185862888,25,25,10,25163.0,251630.0
1571,2018/03/13,201803135853088,25,45,490,26264.0,12869360.0
1573,2018/03/11,201803115843544,25,25,10,26700.0,267000.0
1575,2018/02/26,201802265806982,10,47,10,28000.0,280000.0
1577,2018/02/18,201802185783335,25,25,20,27429.0,548580.0
1579,2018/01/23,201801235721585,34,40,212,28000.0,5936000.0
1581,2018/01/17,201801175711293,25,49,90,27756.0,2498040.0
1583,2018/01/17,201801175710151,25,49,20,27756.0,555120.0
1585,2018/01/03,201801035674673,25,58,10,29000.0,290000.0
1587,2018/01/03,201801035670943,25,28,40,29000.0,1160000.0
1589,2017/12/31,201712315657756,25,17,10,28500.0,285000.0
1591,2017/12/19,201712195611583,25,39,10,28800.0,288000.0
1593,2017/12/12,201712125587401,3,58,10,29000.0,290000.0
1595,2017/11/23,201711235527220,58,17,10,29000.0,290000.0
1597,2017/11/19,201711195506548,58,43,20,28960.0,579200.0
